,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado,parte_partida
5436,59,28,blancas,1r4k1/5p2/4pBpp/p2b4/2p4P/P1R2P2/2P3P1/6K1 b - - 0 28,f3,45.0,b8b6,0,Final
5437,59,28,negras,1r6/5p1k/4pBpp/p2b4/2p4P/P1R2P2/2P3P1/6K1 w - - 1 29,Kh7,-16.0,g1f2,0,Final
5438,59,29,blancas,1r6/5p1k/4pBpp/p2b4/2p4P/P1R2P2/2P2KP1/8 b - - 2 29,Kf2,15.0,b8b5,0,Final
5439,59,29,negras,8/5p1k/4pBpp/p2b4/2p4P/P1R2P2/2P2KP1/1r6 w - - 3 30,Rb1,-57.0,g2g4,0,Final
5440,59,30,blancas,8/5p1k/4pBpp/p2b4/2p4P/P3RP2/2P2KP1/1r6 b - - 4 30,Re3,24.0,a5a4,0,Final
5441,59,30,negras,8/5p1k/4pBpp/p2b4/2p4P/P3RP2/2P2KP1/2r5 w - - 5 31,Rc1,-36.0,e3c3,0,Final
5442,59,31,blancas,8/5p1k/4pBpp/p2b4/2p4P/P4P2/2P1RKP1/2r5 b - - 6 31,Re2,19.0,a5a4,0,Final
5443,59,31,negras,8/5p1k/4pB1p/p2b2p1/2p4P/P4P2/2P1RKP1/2r5 w - - 0 32,g5,-27.0,h4g5,0,Final
5444,59,32,blancas,8/5p1k/4pB1p/p2b2P1/2p5/P4P2/2P1RKP1/2r5 b - - 0 32,hxg5,26.0,h6g5,0,Final
5445,59,32,negras,8/5p2/4pBkp/p2b2P1/2p5/P4P2/2P1RKP1/2r5 w - - 1 33,Kg6,-16.0,f6b2,0,Final
5446,59,33,blancas,8/5p2/4p1kp/p2b2P1/2p5/P4P2/1BP1RKP1/2r5 b - - 2 33,Bb2,58.0,c1b1,0,Final
5447,59,33,negras,8/5p2/4p1kp/p2b2P1/2p5/P4P2/1BP1RKP1/1r6 w - - 3 34,Rb1,-22.0,b2c3,0,Final
5448,59,34,blancas,8/5p2/4p1kp/p2b2P1/2p5/P1B2P2/2P1RKP1/1r6 b - - 4 34,Bc3,39.0,h6g5,0,Final
5449,59,34,negras,8/5p2/4p1k1/p2b2p1/2p5/P1B2P2/2P1RKP1/1r6 w - - 0 35,hxg5,-20.0,e2e1,0,Final
5450,59,35,blancas,8/5p2/4p1k1/B2b2p1/2p5/P4P2/2P1RKP1/1r6 b - - 0 35,Bxa5,52.0,b1b5,0,Final
5451,59,35,negras,8/5p2/4p1k1/B2b2p1/2p5/P4P2/2P1RKP1/r7 w - - 1 36,Ra1,-25.0,a5b4,0,Final
5452,59,36,blancas,8/5p2/4p1k1/3b2p1/1Bp5/P4P2/2P1RKP1/r7 b - - 2 36,Bb4,14.0,f7f6,0,Final
5453,59,36,negras,8/8/4p1k1/3b1pp1/1Bp5/P4P2/2P1RKP1/r7 w - - 0 37,f5,-12.0,e2e5,0,Final
5454,59,37,blancas,8/8/4p1k1/3b1pp1/1Bp5/P3KP2/2P1R1P1/r7 b - - 1 37,Ke3,59.0,a1d1,0,Final
5455,59,37,negras,8/8/4p1k1/3b1pp1/1Bp5/P3KP2/2P1R1P1/3r4 w - - 2 38,Rd1,0,e3f2,0,Final
5456,59,38,blancas,8/8/4p1k1/3b1pp1/1Bp5/P3KP2/2PR2P1/3r4 b - - 3 38,Rd2,18.0,d1a1,0,Final
5457,59,38,negras,8/8/4p1k1/3b1pp1/1Bp5/P3KP2/2PR2P1/6r1 w - - 4 39,Rg1,-25.0,a3a4,0,Final
5458,59,39,blancas,8/8/4p1k1/3b1pp1/PBp5/4KP2/2PR2P1/6r1 b - - 0 39,a4,33.0,g1b1,0,Final
5459,59,39,negras,8/8/4p1k1/3b2p1/PBp2p2/4KP2/2PR2P1/6r1 w - - 0 40,f4+,-7.0,e3d4,0,Final
5460,59,40,blancas,8/8/4p1k1/3b2p1/PBp2p2/5P2/2PR1KP1/6r1 b - - 1 40,Kf2,30.0,g1c1,0,Final
5461,59,40,negras,8/8/4p1k1/3b2p1/PBp2p2/5P2/2PR1KP1/1r6 w - - 2 41,Rb1,31.0,b4c3,0,Final
5462,59,41,blancas,8/8/4p1k1/3b2p1/P1p2p2/2B2P2/2PR1KP1/1r6 b - - 3 41,Bc3,2.0,g6f5,0,Final
5463,59,41,negras,8/8/4p3/3b1kp1/P1p2p2/2B2P2/2PR1KP1/1r6 w - - 4 42,Kf5,-7.0,g2g4,0,Final
5464,59,42,blancas,8/8/4p3/3b1kp1/P1p2p2/2B2P2/2P1RKP1/1r6 b - - 5 42,Re2,0,f5g6,0,Final
5465,59,42,negras,8/8/4p3/3b1kp1/P1p2p2/2B2P2/2P1RKP1/2r5 w - - 6 43,Rc1,10.0,a4a5,0,Final
5466,59,43,blancas,8/8/4p3/P2b1kp1/2p2p2/2B2P2/2P1RKP1/2r5 b - - 0 43,a5,-65.0,g5g4,0,Final
5467,59,43,negras,8/8/4p3/P2b1kp1/2p2p2/2B2P2/2P1RKP1/7r w - - 1 44,Rh1,34.0,e2e5,0,Final
5468,59,44,blancas,8/8/4p3/P2bRkp1/2p2p2/2B2P2/2P2KP1/7r b - - 2 44,Re5+,-49.0,f5g6,0,Final
5469,59,44,negras,8/8/4p1k1/P2bR1p1/2p2p2/2B2P2/2P2KP1/7r w - - 3 45,Kg6,25.0,a5a6,0,Final
5470,59,45,blancas,8/8/4p1k1/P2b2p1/2p2p2/2B2P2/2P2KP1/4R2r b - - 4 45,Re1,-13.0,h1e1,0,Final
5471,59,45,negras,8/7r/4p1k1/P2b2p1/2p2p2/2B2P2/2P2KP1/4R3 w - - 5 46,Rh7,118.0,a5a6,0,Final
5472,59,46,blancas,8/7r/4p1k1/P2b2p1/2p2p2/2B2P2/2P2KP1/R7 b - - 6 46,Ra1,-5.0,d5a8,0,Final
5473,59,46,negras,8/r7/4p1k1/P2b2p1/2p2p2/2B2P2/2P2KP1/R7 w - - 7 47,Ra7,177.0,c3d4,0,Final
5474,59,47,blancas,8/r7/4p1k1/P2b2p1/2pB1p2/5P2/2P2KP1/R7 b - - 8 47,Bd4,-52.0,a7a6,0,Final
5475,59,47,negras,8/8/r3p1k1/P2b2p1/2pB1p2/5P2/2P2KP1/R7 w - - 9 48,Ra6,44.0,d4e5,0,Final
5476,59,48,blancas,8/8/rB2p1k1/P2b2p1/2p2p2/5P2/2P2KP1/R7 b - - 10 48,Bb6,-23.0,e6e5,0,Final
5477,59,48,negras,8/8/rB2p3/P2b1kp1/2p2p2/5P2/2P2KP1/R7 w - - 11 49,Kf5,23.0,a1d1,0,Final
5478,59,49,blancas,8/8/rB2p3/P2b1kp1/2p2p2/5P2/2P2KP1/7R b - - 12 49,Rh1,-36.0,e6e5,0,Final
5479,59,49,negras,r7/8/1B2p3/P2b1kp1/2p2p2/5P2/2P2KP1/7R w - - 13 50,Ra8,11.0,h1a1,0,Final
5480,59,50,blancas,r7/8/1B2p3/P2b1kp1/2p2p2/2P2P2/5KP1/7R b - - 0 50,c3,-46.0,e6e5,0,Final
5481,59,50,negras,r7/8/1B6/P2bpkp1/2p2p2/2P2P2/5KP1/7R w - - 0 51,e5,53.0,g2g3,0,Final
5482,59,51,blancas,r7/8/1B6/P2bpkp1/2p2p2/2P2P2/5KP1/3R4 b - - 1 51,Rd1,-18.0,f5e6,0,Final
5483,59,51,negras,r7/8/1B2k3/P2bp1p1/2p2p2/2P2P2/5KP1/3R4 w - - 2 52,Ke6,4.0,g2g4,0,Final
5484,59,52,blancas,r7/8/1B2k3/P2bp1p1/2p2p2/2P2P2/5KP1/R7 b - - 3 52,Ra1,0,e6f5,0,Final
5485,59,52,negras,r7/8/1B2k3/P2bp3/2p2pp1/2P2P2/5KP1/R7 w - - 0 53,g4,-6.0,f3g4,0,Final
5486,59,53,blancas,r7/8/1B2k3/P2bp3/2p2pp1/2P2P2/5KP1/7R b - - 1 53,Rh1,7.0,g4f3,0,Final
5487,59,53,negras,r7/8/1B2k3/P2bp3/2p2p2/2P2Pp1/5KP1/7R w - - 0 54,g3+,-10.0,f2e2,0,Final
5488,59,54,blancas,r7/8/1B2k3/P2bp3/2p2p2/2P2Pp1/4K1P1/7R b - - 1 54,Ke2,-15.0,e6f5,0,Final
5489,59,54,negras,r7/8/1B2k3/P2b4/2p1pp2/2P2Pp1/4K1P1/7R w - - 0 55,e4,-10.0,h1h6,0,Final
5490,59,55,blancas,r7/8/1B2k2R/P2b4/2p1pp2/2P2Pp1/4K1P1/8 b - - 1 55,Rh6+,23.0,e6f5,0,Final
5491,59,55,negras,r7/5k2/1B5R/P2b4/2p1pp2/2P2Pp1/4K1P1/8 w - - 2 56,Kf7,49.0,f3e4,0,Final
5492,59,56,blancas,r7/5k2/1B5R/P2b4/2p1Pp2/2P3p1/4K1P1/8 b - - 0 56,fxe4,-12.0,d5e4,0,Final
5493,59,56,negras,r7/5k2/1B5R/P7/2p1bp2/2P3p1/4K1P1/8 w - - 0 57,Bxe4,29.0,h6h4,0,Final
5494,59,57,blancas,r7/5k2/1B6/P7/2p1bp1R/2P3p1/4K1P1/8 b - - 1 57,Rh4,-24.0,e4g2,0,Final
5495,59,57,negras,r7/5k2/1B6/P7/2p2p1R/2P3p1/4K1b1/8 w - - 0 58,Bxg2,19.0,h4f4,0,Final
5496,59,58,blancas,r7/5k2/1B6/P7/2p2R2/2P3p1/4K1b1/8 b - - 0 58,Rxf4+,-5.0,f7e6,0,Final
5497,59,58,negras,r7/8/1B2k3/P7/2p2R2/2P3p1/4K1b1/8 w - - 1 59,Ke6,32.0,f4c4,0,Final
5498,59,59,blancas,r7/8/1B2k3/P7/2p3R1/2P3p1/4K1b1/8 b - - 2 59,Rg4,-20.0,a8e8,0,Final
5499,59,59,negras,r7/1b6/1B2k3/P7/2p3R1/2P3p1/4K3/8 w - - 3 60,Bb7,32.0,g4g3,0,Final
5500,59,60,blancas,r7/1b6/1B2k3/P7/2p5/2P3R1/4K3/8 b - - 0 60,Rxg3,-36.0,a8e8,0,Final
5501,59,60,negras,r7/1b6/1B6/P2k4/2p5/2P3R1/4K3/8 w - - 1 61,Kd5,49.0,g3g5,0,Final
5502,59,61,blancas,r7/1b4R1/1B6/P2k4/2p5/2P5/4K3/8 b - - 2 61,Rg7,-18.0,d5c6,0,Final
5503,59,61,negras,4r3/1b4R1/1B6/P2k4/2p5/2P5/4K3/8 w - - 3 62,Re8+,37.0,e2d2,0,Final
5504,59,62,blancas,4r3/1b4R1/1B6/P2k4/2p5/2P5/3K4/8 b - - 4 62,Kd2,-12.0,b7a6,0,Final
5505,59,62,negras,4r3/6R1/bB6/P2k4/2p5/2P5/3K4/8 w - - 5 63,Ba6,37.0,g7c7,0,Final
5506,59,63,blancas,4r3/R7/bB6/P2k4/2p5/2P5/3K4/8 b - - 6 63,Ra7,-10.0,a6b5,0,Final
5507,59,63,negras,2b1r3/R7/1B6/P2k4/2p5/2P5/3K4/8 w - - 7 64,Bc8,35.0,a5a6,0,Final
5508,59,64,blancas,2b1r3/2R5/1B6/P2k4/2p5/2P5/3K4/8 b - - 8 64,Rc7,-8.0,d5d6,0,Final
5509,59,64,negras,4r3/2R5/bB6/P2k4/2p5/2P5/3K4/8 w - - 9 65,Ba6,51.0,b6c5,0,Final
5510,59,65,blancas,4r3/8/bB6/P1Rk4/2p5/2P5/3K4/8 b - - 10 65,Rc5+,-12.0,d5d6,0,Final
5511,59,65,negras,4r3/8/bB1k4/P1R5/2p5/2P5/3K4/8 w - - 11 66,Kd6,13.0,c5f5,0,Final
5512,59,66,blancas,4r3/8/bB1k4/P5R1/2p5/2P5/3K4/8 b - - 12 66,Rg5,-25.0,e8e6,0,Final
5513,59,66,negras,4r3/8/bBk5/P5R1/2p5/2P5/3K4/8 w - - 13 67,Kc6,17.0,b6d4,0,Final
5514,59,67,blancas,4r3/8/b1k5/P5R1/2pB4/2P5/3K4/8 b - - 14 67,Bd4,-24.0,e8e6,0,Final
5515,59,67,negras,3r4/8/b1k5/P5R1/2pB4/2P5/3K4/8 w - - 15 68,Rd8,20.0,d2c1,0,Final
5516,59,68,blancas,3r4/6R1/b1k5/P7/2pB4/2P5/3K4/8 b - - 16 68,Rg7,-8.0,d8d6,0,Final
5517,59,68,negras,3r4/6R1/b7/Pk6/2pB4/2P5/3K4/8 w - - 17 69,Kb5,5.0,g7g1,0,Final
5518,59,69,blancas,3r4/6R1/b7/Pk6/2pB4/2P5/2K5/8 b - - 18 69,Kc2,-9.0,b5a4,0,Final
5519,59,69,negras,3r4/6R1/b7/P7/k1pB4/2P5/2K5/8 w - - 19 70,Ka4,3.0,d4e3,0,Final
5520,59,70,blancas,3r4/6R1/bB6/P7/k1p5/2P5/2K5/8 b - - 20 70,Bb6,-3.0,d8d6,0,Final
5521,59,70,negras,4r3/6R1/bB6/P7/k1p5/2P5/2K5/8 w - - 21 71,Re8,17.0,c2d2,0,Final
5522,59,71,blancas,4r3/8/bB6/P7/k1p5/2P5/2K3R1/8 b - - 22 71,Rg2,8.0,a6b7,0,Final
5523,59,71,negras,4r3/1b6/1B6/P7/k1p5/2P5/2K3R1/8 w - - 23 72,Bb7,-4.0,g2f2,0,Final
5524,59,72,blancas,4r3/1b6/1B6/P7/k1p5/2P5/2K2R2/8 b - - 24 72,Rf2,-5.0,b7a8,0,Final
5525,59,72,negras,4r3/8/1B6/P7/k1p1b3/2P5/2K2R2/8 w - - 25 73,Be4+,5.0,c2d2,0,Final
5526,59,73,blancas,4r3/8/1B6/P7/k1p1b3/2P5/3K1R2/8 b - - 26 73,Kd2,-6.0,e8b8,0,Final
5527,59,73,negras,8/8/1B6/P3r3/k1p1b3/2P5/3K1R2/8 w - - 27 74,Re5,17.0,a5a6,0,Final
5528,59,74,blancas,8/8/1B6/P3r3/k1p1b3/2P1K3/5R2/8 b - - 28 74,Ke3,-8.0,e4h1,0,Final
5529,59,74,negras,8/8/1B6/P3r3/k1p5/2PbK3/5R2/8 w - - 29 75,Bd3+,19.0,e3d4,0,Final
5530,59,75,blancas,8/8/1B6/P3r3/k1pK4/2Pb4/5R2/8 b - - 30 75,Kd4,-11.0,e5e7,0,Final
5531,59,75,negras,4r3/8/1B6/P7/k1pK4/2Pb4/5R2/8 w - - 31 76,Re8,173.0,a5a6,0,Final
5532,59,76,blancas,4r3/8/1B6/P1K5/k1p5/2Pb4/5R2/8 b - - 32 76,Kc5,-18.0,e8a8,0,Final
5533,59,76,negras,8/8/1B6/P1K1r3/k1p5/2Pb4/5R2/8 w - - 33 77,Re5+,25.0,c5d6,0,Final
5534,59,77,blancas,8/8/1B1K4/P3r3/k1p5/2Pb4/5R2/8 b - - 34 77,Kd6,-30.0,e5b5,0,Final
5535,59,77,negras,8/8/1B1K4/P6r/k1p5/2Pb4/5R2/8 w - - 35 78,Rh5,22.0,a5a6,0,Final
5536,59,78,blancas,8/8/PB1K4/7r/k1p5/2Pb4/5R2/8 b - - 0 78,a6,-126.0,a4b5,0,Final
5537,59,78,negras,8/8/PB1K4/1k5r/2p5/2Pb4/5R2/8 w - - 1 79,Kb5,102.0,a6a7,0,Final
5538,59,79,blancas,8/P7/1B1K4/1k5r/2p5/2Pb4/5R2/8 b - - 0 79,a7,-148.0,d3e4,0,Final
5539,59,79,negras,8/P7/1B1K4/1k5r/2p1b3/2P5/5R2/8 w - - 1 80,Be4,272.0,d6c7,0,Final
5540,59,80,blancas,8/P7/1B1K4/1k5r/2p1b3/2P5/1R6/8 b - - 2 80,Rb2+,-94.0,b5a6,0,Final
5541,59,80,negras,8/P7/kB1K4/7r/2p1b3/2P5/1R6/8 w - - 3 81,Ka6,276.0,b6e3,0,Final
5542,59,81,blancas,8/P7/k2K4/7r/2pBb3/2P5/1R6/8 b - - 4 81,Bd4,-212.0,h5a5,0,Final
